Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,12063624831.5226,12910165408.6878,13806052818.234,14611892061.866,15945493755.7865,17314118925.1572,18833569941.5534,18930348689.1238,19982308074.9112,22860635435.9028,31424467845.9082,29185189385.9913,32770612977.9513,34960223319.4964,50396432457.7476,57971303959.4746,69959449057.265,73756437109.6172,80183381629.473,98426808638.4702,126263018335.527,243040581389.255,222134518720.427,168564666397.686,144656450536.028,145317209710.252,131018132846.293,134041213907.357,137620453845.258,132645365786.738,146299175327.622,146920292899.618,147612326969.104,132706047315.429,133300738209.736,156253999294.545,172449840381.962,176072185275.045,173821066984.146,181554213671.058,206736783136.746,205186024696.169,227772334076.035,256311517784.969,311522375413.393,372742521807.291,469295549026.987,541128089736.86,639864375064.296,606811089401.297,715433699882.556,823733619810.379,909022432603.348,989433409715.714,1076797852842.96,1017692057505.8,977135208363.972,959799829570.177,1048387429588.39,1042643234199.04,1002074719263.99,1096478315864.49
IDA blend,IDB,GDP per capita (current US$),NY.GDP.PCAP.CD,100.21223351242,104.671031341574,109.220953778923,112.728314707084,119.919922262909,126.887345054128,134.463747106666,131.672212128748,135.392975575647,150.854265981018,201.924950514269,182.712195320337,199.854965323564,207.486773630577,290.873596904482,325.128747608369,381.05000658,389.955238048229,411.410464829391,489.592431793033,606.408153271185,1125.32256124124,994.229151459071,731.768726944449,610.101638763378,594.606234858448,519.734587440484,515.570596444957,513.378786661098,480.222321293694,514.373932998118,501.923482968484,491.268228357721,430.538033446676,421.202211665697,480.788184481986,516.504315034278,513.607458536251,494.020801883056,502.909462943822,557.376130897466,538.344474883128,582.978616972038,640.78601451884,760.511226858584,888.883602317509,1093.28993595144,1231.02070878575,1421.06986841761,1315.12296696535,1511.8911269095,1698.70038991549,1833.19245379191,1953.69016907062,2083.1837451258,1930.46018693705,1818.40497244132,1751.50761038892,1874.94756640788,1827.16847357077,1719.89506474412,1842.77104941479
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,25600595750.2337,26830874710.7163,29034581213.0981,33657308637.2332,30951561114.7728,35483039025.9773,38452414604.0973,38813401350.2083,40874612090.8157,45415781873.8311,47236552327.2863,50005987947.4827,49667054871.2286,60103712120.0694,77548432649.051,95432899384.1506,88424846317.5824,99615949028.9525,116936290493.761,131021444270.289,145879256271.161,148489596031.272,147071561222.597,142779977296.092,144319206630.794,150228877877.051,169038064391.556,189925935023.852,182445707930.257,191897989185.588,223292704899.222,240251727864.058,203000561583.41,208580577862.144,205974533218.678,235247048105.84,268249580085.32,282555357872.698,294440139421.928,301446005262.148,329684364684.882,333200981399.991,351010751709.47,388022839255.666,446120286369.151,513174572045.384,589751480354.173,698335256840.734,837506353116.232,863146024933.081,972475853823.356,885330157101.436,890414358244.603,966390675110.13,1033070152181.74,1038047201505.08,1129336779558.84,1244052833501.53,1240501586432.47,1308461393704.39,1336381367316.97,1456252171238.16
IDA only,IDX,GDP per capita (current US$),NY.GDP.PCAP.CD,97.1703544832621,99.3375582323063,104.818699042944,118.463529327814,106.175897621673,118.59485867664,125.216694248475,123.105075018889,126.22521171424,136.574146110996,138.462254781758,143.255417106335,139.004555663023,163.944606762652,206.111674192139,247.35030795409,223.710956425069,245.969384477455,281.361947181723,307.014463566312,333.790007140142,332.155989438203,320.768295276761,303.111756649674,298.230728481542,302.342005554276,331.559802944197,363.157748053785,340.262080085513,349.026102725492,396.165335793395,416.007720424505,342.3988477933,342.276656476452,329.263589197794,366.662240125075,407.832951953286,419.295900441934,426.616820363009,426.415143980034,455.455672068944,449.533167791016,461.780834932469,497.727927829781,558.579519382487,627.319042674836,703.756364544978,813.806363883055,953.973344091344,961.138476349503,1058.11731730723,941.087325341608,925.035894995054,982.155123241738,1027.35214949073,1009.70928925341,1073.49640979078,1155.20664265449,1125.36142408496,1159.35338415925,1156.36967071505,1231.12662448895
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,36879800250.246,38943183425.2892,41966338135.1377,47163357242.1683,46046478763.1104,51757988176.4751,56164530593.3314,56606539171.6092,59662055438.7775,66987445516.7426,77773333616.6831,78015742623.0196,81485664650.527,93644405084.2651,126414559503.871,151267004541.768,157418962786.897,171968936214.713,195066023200.145,227692345119.605,271235063839.171,397769209236.905,374446107539.674,314070151073.469,290440331831.207,296845243766.79,300125752938.012,323591117170.741,319998464573.469,324294079982.086,369183446884.904,386282431578.582,350630193935.047,340710670994.944,338759330437.748,391005774605.319,440000443523.338,457760593618.939,467131375957.755,481927845946.484,535439992698.243,537309616792.478,577911716631.975,643442369813.331,756882418311.844,885269466306.179,1058947825747.66,1239116211677.83,1476810921826.14,1469267833702.53,1687200742888.26,1708786402340.85,1799427617246.46,1955823662845.57,2109886623705.46,2055693758982.22,2105527558340.11,2202010027410.68,2287680071731.45,2348783962878.72,2335046416001.58,2549112031362.93
IDA total,IDA,GDP per capita (current US$),NY.GDP.PCAP.CD,96.08074751624,98.9816598985527,104.030827262079,113.993902896716,108.477389612854,118.806869827306,125.605215991858,123.310879502058,126.560763179949,138.381822921442,156.556265714141,153.332266348938,156.319255906934,175.002376005722,230.052280846189,268.14522489427,271.946370044672,289.444667330433,319.514910818789,362.684030872806,420.354207928389,599.933720799311,549.104275853491,447.776292026587,402.818589951291,400.451577082549,393.910590973907,413.286305591858,397.879486345052,392.595284342018,435.32859172135,443.884427267942,392.489415373561,371.296271133244,359.602599784752,404.522443018883,443.717661162954,450.243658231175,448.292166630412,451.269259993887,489.090447293994,478.732745514998,502.170119611591,545.482573057263,626.407097921088,715.437589269074,835.622687275738,954.865532208343,1111.90297945025,1080.7766302546,1211.83712420934,1198.5828779403,1233.80189145746,1312.28765834649,1385.83510580525,1321.78444357069,1324.75132279273,1355.17123412826,1376.90160225956,1382.25035891894,1343.28785148776,1433.79514069908
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,192006552640.068,177908278708.434,181228079365.312,198368661199.419,217791767097.749,244741161057.033,272622348432.474,274025730252.155,278890884770.619,311016106780.765,353922582585.619,393448203776.214,452021477805.44,582555340666.507,685290121160.606,753767449264.189,812564170288.072,942519362195.064,980732059379.955,1166463190417.81,1333749333048.01,1399393947408.96,1423392850016.58,1307974731116.73,1365913064937.81,1416215475994.66,1501848540362.99,1580835646486.03,1725809849235.36,1825835708062.2,1962251031338.32,1976553514498.79,2012753400816.5,2095551002793.17,2435434178539.36,3018403020448.98,3329622173072.52,3486534892039.75,3356331160145.3,3101523714822.79,3405976651880.3,3520567662850.09,3731879929212.81,4251867804770.19,5110655243826.22,6166282894904.23,7440931849389.1,9374124331634.25,11652879574710.3,11259537730403.1,13544472073005.4,16508430761129.7,17669299836633.7,19029336453893.2,19771028710486,18545555113486.4,18593480223412.1,20629308235563.7,22620813548078.7,23047002747227.5,22493447284783,26622141277937
Late-demographic dividend,LTE,GDP per capita (current US$),NY.GDP.PCAP.CD,175.246130165908,162.056298485994,162.94148118542,174.305517475828,187.194362256045,205.740675335521,223.754278428579,219.857687985856,218.717064876633,238.265997399397,264.862568742901,287.660356146739,323.42455530855,408.369025011419,471.298043403452,509.520827229732,540.408204787577,617.445720117259,633.238399069968,742.483721468179,837.155837263142,865.945038848826,867.416862282621,785.174335548663,808.305793307089,825.991074580213,862.740191524886,893.898315133782,960.759749083764,1001.60790750555,1061.85682451457,1055.89356518771,1062.43829366784,1093.86952111836,1257.65989854017,1542.83793839242,1685.11620771271,1747.5469990116,1666.8848543103,1527.38848121143,1664.67802027167,1708.43232024233,1798.90077639918,2036.32313752882,2432.13069616931,2915.82251676412,3496.11126317196,4376.55417891544,5405.50110275233,5189.92676530293,6206.33790150805,7517.32635951737,7988.69047257311,8541.23247330249,8812.26181554647,8213.12337286025,8183.3270469779,9021.96592686379,9839.46860049612,9979.25411184343,9706.8431033298,11465.857770559
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,84505799170.7128,89564494859.2672,98133121166.4592,100055866123.843,110927397945.134,119245878183.291,131287803854.885,133958228826.265,143783029924.156,160653690248.643,175225298959.337,195450765045.973,219828907033.777,292394630610.384,379049878192.088,397543378112.055,436006286112.252,478837640561.096,542931623500.284,644200940186.671,782817053092.994,894410853539.365,829142695886.352,726334899440.539,726499086584.402,722727686989.297,722904287945.105,761767468394.223,851043017500.972,928603398911.927,1107819568681.61,1189446770958.43,1298731242301.41,1507044443623.85,1769159509147.65,1921633537103.85,2079828156343.95,2280276432032.32,2300578953452.36,2076051030908.14,2292620681442.18,2243459035624.33,2014355141754.86,2055539455748.05,2368134091811.78,2863013649014.13,3351391169078.75,3948634921750.22,4590250256935.5,4313266037106.36,5347630806498.65,6086408781824.92,6152225420897.36,6303808500006.79,6428176699785.61,5372085859521.24,5249604778459.18,5831863599134.98,5702982500305.36,5618711473342.91,4742371960398.12,5454428996198.05
Latin America & Caribbean,LCN,GDP per capita (current US$),NY.GDP.PCAP.CD,385.620090044521,397.526238207974,423.647641564565,420.176950198045,453.242077631046,474.217525205199,508.423541960097,505.445211549315,528.836302672949,576.237828698802,613.149642211434,667.402493546548,732.674824050604,951.355789409314,1204.25140051207,1233.65240775554,1322.0018169751,1418.64573267592,1571.66135899366,1822.59701250494,2165.7615091836,2421.76901299444,2198.21039067123,1885.65407143813,1847.53050480627,1801.18272683364,1766.37336281839,1825.61465434772,2000.94548359604,2142.63246504904,2508.66342866306,2644.11031294726,2835.60773967011,3233.03615432859,3730.36735734017,3984.05322847663,4241.91501106893,4577.03585034218,4546.50378476951,4041.25520035176,4398.05023803418,4243.44387606099,3758.57723338033,3785.6872994759,4306.4998431795,5142.46516450736,5948.25648399115,6927.76728831963,7963.84510283627,7401.72333427753,9081.11422764872,10220.497892665,10217.2776964379,10357.1656138957,10451.5252662143,8645.27095252049,8363.6585703583,9201.46648036571,8916.08948524633,8707.18736820255,7289.95703684922,8327.60519038265
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,68335857322.0053,71544948483.9939,77784478750.5053,78360336748.6651,89861395780.7567,97441124532.534,107721559393.626,109608801713.529,117918086391.051,132105648957.366,143665863201.215,159026726587.268,180888542279.464,242016640320.414,317969211492.98,342939911538.392,373359667132.431,405251896106.428,460749682812.241,540936697756.333,653101648122.155,747511583815.61,689457573898.17,595810038538.293,601908846268.25,596746544050.809,596405787657.602,640030883745.96,710579828877.425,798246046722.773,963658483300.762,1030802863496.54,1119421550453.35,1319248566797.41,1567648101296.82,1678398553916.33,1832597372632.23,1999607115791.63,2008545933028.29,1779890984409.29,1968832908294.85,1914115726233.56,1720599275623,1759683858301.69,2008590968138.5,2432621936284.7,2839422487867.01,3356041161271.77,3883193609392.48,3605394443031.29,4513754102611.79,5275939934144.18,5248290385965.63,5386387130140.31,5411098182314.47,4599491137215.35,4470023342847.96,4985624572818.12,4841460278719.31,4773979941240.86,3997651287256.03,4585103994306.3
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),NY.GDP.PCAP.CD,349.932260508671,356.229802679238,376.581384933838,368.90344829211,411.446738320183,434.040272719777,467.031434934076,462.773970858259,485.06258954023,529.699457559891,561.733383896977,606.547808211442,673.175958417345,878.961236586457,1127.26076130234,1187.17306747478,1262.4674507814,1338.47385070776,1486.34059732352,1704.88123284137,2012.17336898118,2253.36913049578,2034.54648809801,1721.26930355123,1702.9758267853,1654.3339201962,1620.88380032294,1705.98628822634,1858.10851755242,2048.43091730038,2426.88875510047,2548.25835145546,2717.96342044539,3147.2237160108,3675.69985166515,3869.39526935712,4156.14555703555,4462.95795196728,4413.49757418491,3852.17947125025,4198.97264598428,4024.82799123597,3568.8636490531,3602.59205303752,4060.39907809262,4857.11970843148,5602.06142995254,6545.22692093972,7489.08816707384,6877.57156177517,8520.91851854373,9847.59920897527,9686.90535966314,9834.53012990857,9775.56734787074,8223.39454971266,7909.62822168351,8729.1830627764,8384.845372535,8181.62274744186,6789.39264970385,7728.03330913836
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,79494964747.4543,84140069170.706,92113796428.355,93696328125.173,103890605551.446,111547757737.327,122805003949.949,124961669476.774,133950534249.971,149579912025.897,163015231414.098,181262636784.751,203589127804.06,273159243528.459,357287853273.442,373507162734.713,410183004017.092,451330754260.246,510062487286.572,607121142004.174,742554809895.739,851690220621.439,784906079285.019,680576141656.087,676599964279.313,672495790009.836,669355383539.366,704579251069.514,788571954243.653,863946310208.725,1038202786400.46,1122088873717.96,1230803327055.28,1435497206140.38,1687298598843.84,1833914997455.2,1993810849226.47,2187253762503.27,2200252335227.21,1969195334089.51,2178187890994.91,2120339166865.15,1887101793332.23,1922282202379.17,2225327196980.54,2709092769876.27,3185796699017.26,3773058375644.93,4408049722243.06,4129065547368.89,5158299049935.23,5884712386379.31,5944453478671.06,6091229380317.19,6211056036390.84,5143812539282.28,5015169783554.02,5592359316215.82,5461289535166.39,5367417073061.3,4494455537224.68,5183127352776.93
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,380.486958081376,391.555062260675,416.799171433031,412.287198501237,444.648253551749,464.502817077065,497.7809721068,493.304785556115,515.23920020044,560.871837372212,596.108537807118,646.623582521112,708.646013732698,927.859125269968,1184.55838247865,1208.99028309191,1296.59607306382,1393.18504779695,1537.40926662503,1787.34361031653,2136.27679834284,2396.57546122469,2161.44153293759,1834.34643960088,1785.55820674452,1738.50126481693,1695.84993613743,1750.17864424997,1921.048922424,2064.77972679193,2434.35337507374,2581.85990692906,2780.47985222436,3185.12006933191,3678.30940051606,3929.51180166303,4201.15910403875,4534.10739809887,4488.97614154957,3955.88476948334,4310.64122352824,4135.91711654489,3629.98037885465,3648.55547435338,4169.29674914585,5011.70147799981,5821.73389209694,6813.3880119004,7868.89200369243,7288.2206649828,9007.3812518454,10157.7080256739,10144.3445788974,10280.4237194411,10369.9180463986,8497.45594058406,8199.16861798615,9050.94346805003,8754.29326776485,8526.26578328322,7081.44704554668,8108.91586994813
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,113436995892.264,113022548790.38,111731864798.088,106476556585.926,106365840459.204,111450459520.482,119886756049.63,131848436566.576,145171271733.329,156827075734.362,181986504161.523,195173034089.115,147181941621.746,147455795498.405,136424482823.025,156246801336.475,172274191683.615,181205989809.313,184337627332.887,189241037684.12,217125342668.225,212160515147.334,230152682028.131,258272134158.422,298622847479.066,353061167470.322,409414540157.78,491425783070.303,599706821551.265,603545376459.353,685626309675.338,796496321434.976,836833047274.676,912226234347.444,980969667648.589,949198355122.651,996514857122.369,1114130222166.5,1098537349148.7,1153041256783.79,1176576556341.42,1280907562189.61
Least developed countries: UN classification,LDC,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,284.127719584342,276.912002629238,267.000031734761,247.71144685099,240.889965126284,245.805087211577,257.699666832605,276.30004840825,296.774237714141,312.733727946384,354.080884241963,370.673955090154,272.246985195739,265.244696834835,238.976240547929,266.808842409576,286.907875131296,294.499171848918,292.372950300118,292.828552459597,327.974898846431,312.876718518445,330.813023632455,361.768955084289,408.101396477172,470.840616661864,532.945219140665,624.971520643286,745.313191390303,732.72489841497,812.822733191593,921.727110860738,945.173417987177,1005.61358250837,1055.489277272,997.132283890389,1021.78781099426,1114.92308410884,1073.3209737358,1100.0270461345,1095.77064832518,1164.91831596213
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,340494857499.768,327558337732.268,336184190494.818,363535375554.098,407184322264.441,450262083551.906,466937500566.565,478480709506.948,505160053011.242,564873620926.911,619485289653.021,666943496216.15,746247027991.279,950297292572.372,1206945174319.57,1336106078787.83,1434390550065.52,1611875538644.29,1748563957710.83,2074307471866.95,2442522864829.28,2742896523671.04,2703788698756.78,2612766811081.16,2641393065702,2746155448112.9,2850405581457.57,2944562262657.45,3129895948601.24,3254191036232.63,3750910439095.65,3629519977384.63,3748476653369.32,4001226852927.43,4389187127818.45,4950534063010.97,5427590727358.85,5745719989191.65,5561948841756.35,5447028060692.96,5953472892853.36,6006918644552.17,6158590696536.79,6937796269156.61,8234094134927.86,9802487891227.9,11631555253710.2,14362827769940.2,17182977670452.3,16807898104881.8,20457042383182.1,24141827536843.1,25689242593449.4,27200540773585.9,28139724658674.5,26680395975090,26925490546357.4,29590946858707.3,31369907274849.6,32079765914807.5,30948393969161.3,36370594658882.7
Low & middle income,LMY,GDP per capita (current US$),NY.GDP.PCAP.CD,151.745049818001,143.997645082437,144.976725902062,153.050777187578,167.421634956421,180.830460634677,183.054078569831,183.210440230899,188.882366178001,206.173485185929,220.74005153282,232.107053064003,253.852929624518,316.031917115797,392.645932401186,425.612661035801,447.667371090206,493.11077016995,524.37256715966,609.722351050579,703.809428965769,774.649740978418,747.962086508339,708.097599869434,701.603780940749,714.893969258725,727.112408234245,735.920952685604,766.598209310097,781.492573086206,883.177951386806,838.740074843107,850.786755652182,892.389614592682,962.300141633262,1067.33991961875,1151.05686957195,1198.97762172942,1142.45023469994,1101.81351982002,1186.28808537919,1179.351697997,1191.70118208689,1323.52583308867,1548.97317601803,1818.7316722197,2129.09762994646,2594.37686122188,3062.9874357786,2956.58506022813,3550.79278691655,4134.04331727443,4339.26652653684,4532.41989309618,4626.39321149143,4329.30502802987,4313.15265410579,4679.99324511284,4900.57367580845,4952.23113305647,4723.79886732848,5494.39698101105
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,15504327156.5848,15646054476.0096,17071140198.6662,21085041390.0396,17480287692.4178,20490231576.5304,22316638592.2787,21852530086.753,23046070483.9226,26027772547.5861,27044577292.9347,29331423109.3541,32451632512.2255,39319824655.3587,47411864337.4033,53640352486.4185,55824921227.4841,64069274170.2178,70432731273.2032,78152328991.2802,83839914828.786,82447175411.9841,83613207144.2495,78161487695.4423,74443059482.5064,72331305068.4165,82243803086.1445,90900848224.6351,101754309158.644,110576743338.629,131588259673.94,144556515569.811,92686132165.0134,94146232459.6587,82613167935.006,93820243240.8941,96098820591.4328,100978165097.324,98684040009.6437,97973194737.8391,117450534246.092,110639169494.256,119228473143.051,132424411135.095,154258677323.025,182611485357.926,213984967126.719,262439865763.814,308849619567.301,319703969961.856,357152533740.892,397459003243.104,405292212797.291,439350055197.637,469062546850.348,467056692405.371,489979322292.401,549267831352,495876417677.63,504129640270.574,508740161134.52,562977782713.026
Low income,LIC,GDP per capita (current US$),NY.GDP.PCAP.CD,108.879605704205,107.361573244705,114.418892649138,137.991729897577,111.638639873258,127.641819104548,135.582482837901,129.403884287718,132.943284973199,146.275331219666,148.079431458819,156.494915681819,168.816108761095,199.415645930032,234.285436010305,258.261620038682,261.91895117625,293.148215711314,313.774683992757,338.806442674783,355.569181885145,342.988774164773,339.794581528522,309.464262053603,287.049822492224,271.628998467036,301.015870921347,324.199475417457,353.78022186419,374.584089366013,434.571267215412,465.410964003445,289.730988149541,285.299825826376,243.277354472813,268.569281219419,267.226027543424,273.112133577325,259.815689929008,250.971275420405,293.024475795487,268.827482165368,281.293447820575,303.153436408329,343.175733023456,394.75746411512,448.967969540895,534.544371813494,611.252320566929,614.876160568633,667.624576812423,722.258964148018,716.651512895602,757.335356447804,788.640689485695,765.607398134697,782.236926738561,853.582030647173,749.900160430811,741.352434905854,727.617214412844,783.813167020735
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,91051702922.458,96427143528.1362,97978920750.8237,109077864323.016,122476610538.138,132042694955.514,121144770664.936,129448741049.86,139451083192.912,154870299481.681,171623106589.703,181069169788.164,197102143152.833,242586875818.969,323544985740.2,360233163150.291,401049359270.874,461844317138.109,509276810540.483,585455388737.801,710910867274.518,855543896451.627,880945394651.127,871356507110.383,860784715121.505,917245375398.517,975995107769.519,955329508734.26,972635024509.918,972113806729.766,1047872935793.26,989260208030.085,1039038529568.86,1046851990789.17,1128027740880.82,1280790306545.94,1432365373984.62,1465410347976.45,1338625797409.76,1445505118102.34,1520346634370.9,1552592196440.57,1661285137143.1,1907223821900.99,2209428402039.46,2564028857163.17,3037465371972.35,3728927998302.27,4219890348022.91,4295995531514.35,5254415356676.67,6042961771190.92,6339638898015.05,6446886712489.79,6722603075159.65,6546021807241.73,6899234292487.57,7412210206869.53,7599755889622.71,7908592833397.55,7617243123611.1,8742534530876.31
Lower middle income,LMC,GDP per capita (current US$),NY.GDP.PCAP.CD,92.0084571889346,95.1243352812716,94.356260004221,102.534908485812,112.379200268558,118.332635035538,106.090986989432,110.766612751704,116.566286202679,126.446298164396,136.900099083664,141.210192297668,150.246894089983,180.609073142525,235.269487639461,255.860282530137,278.206372970088,312.864286254909,336.986247212842,378.31526644615,448.157212944033,525.746599619584,527.914945400888,509.553165502717,491.353518704081,511.153716142902,531.090114132419,507.807550949482,505.222838720406,493.596740419826,519.628274817962,479.792070980719,493.391656571104,487.062899926387,514.392266366323,572.562378037825,628.00561742622,630.278926625866,564.909406539352,598.748227009882,618.140208308421,619.689683614837,651.422316082783,735.095743076681,837.127458310158,955.440021346485,1113.74112389395,1345.71374753573,1499.2501714078,1502.71632156314,1809.05590808926,2047.90086460913,2115.53858674075,2118.63843116732,2176.23675069423,2088.22078732738,2169.41972344764,2297.94945643957,2323.93174161165,2386.48858914775,2268.98274570582,2572.70514396668
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,44685503978.6354,49452719432.2265,55908222396.2534,66167101708.5178,80153598352.3002,108539411547.83,202703066618.913,224132703133.865,283338760070.679,329430419021.374,351684634843.361,461661933454.253,597897173016.651,619066478591.432,618154377151.261,625712434911.76,638063628469.743,654699665458.792,672461415313.358,619192763296.386,586914620112.703,609478152174.03,805600146802.429,563854783974.724,616115100064.227,625481556411.512,659801261998.823,743616506515.721,840153146110.367,883634071757.013,864095985284.476,937565546356.687,1050268552900.4,1045248799033.73,1039871249327.81,1152803780017.56,1361038013096.24,1636975231966.93,1917679365419.75,2264431798457.74,2821106999243.11,2548739058531.3,2976774354605.37,3354141645253.15,3627525794622.85,3565646482222.49,3592211517559.91,3164190818958.66,3192321834573.98,3313254839527.14,3477248660639.78,3472047486173.32,3115703083275.4,3679844251878.64
Middle East & North Africa,MEA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,343.053510605323,369.131133489187,405.687070358333,466.845245265481,549.959523714169,723.769463198138,1313.404870066,1409.07059052268,1722.78877048044,1938.27285734983,2010.51927026202,2562.5776410939,3214.12620800984,3213.57526830735,3099.7762242246,3038.51441727869,3000.05615596678,2982.3768744019,2969.04560049178,2651.64619711222,2441.12344345896,2463.47239610356,3144.36992822582,2140.30653307918,2276.40855669154,2258.89100404029,2332.24757129938,2571.68871549961,2844.44545975395,2929.04185015458,2805.12737101636,2981.39477175626,3271.48294719494,3189.73273528656,3113.85717579183,3388.45312671443,3921.79200746486,4618.19186044185,5288.1952086245,6098.25087433221,7418.22449167982,6546.43502947811,7479.37845911294,8260.51047816933,8759.65128829081,8433.60304850834,8321.76576980599,7183.07451286568,7111.1562407106,7251.82773594856,7476.77245727289,7337.35093485928,6491.49912763085,7569.08943696131
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,23810560602.2783,24818594423.9032,26868449209.8743,29559953141.7985,32796052238.9492,37041381840.76,42465894108.3788,50670953890.0298,67263574575.0459,102537616188.738,119311347988.509,147272943776.966,170439106154.09,183192239764.42,228496782174.112,273628942256.268,267035142703.38,306279498897.917,344205996794.845,364417099802.902,397322306490.716,446508847438.64,390483358488.566,358477922904.766,360488465342.471,507139955891.516,262770909516.206,289371147524.094,297115487998.75,318543211727.224,371194181246.365,427895612298.118,452410189273.286,461255084352.987,501593539962.513,532014059576.688,537954549108.391,523457460839.77,571741668218.646,679294610453.776,802026940478.939,935062294498.687,1140406398813.64,1406932702178.81,1370339352842.05,1580131074113.68,1627688462940.49,1756134156387.3,1615132171797.45,1600856649200.36,1439071224296.59,1475844160213.79,1464280101336.06,1390805044174.12,1393571952376.11,1274090477533.63,1493751699435.47
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,215.612931815771,218.839304621418,230.59415218505,246.936428728687,266.692363066621,293.243238612677,327.396323006002,380.514974405648,491.929872278257,730.093263421071,825.680063576364,987.15841480506,1107.30185565567,1158.78483286297,1406.28273799456,1633.70408656133,1541.17983573624,1709.16541339709,1862.2631356034,1910.73540567562,2020.54619152833,2203.31139563895,1871.13818888159,1670.49919358275,1634.56263439055,2216.07177019371,1117.01563801265,1200.05073031506,1205.7756165496,1266.24843627,1444.59548081639,1631.719454717,1690.83162556254,1689.95745927693,1801.98015655347,1873.95465796525,1857.93658712935,1775.55161311414,1905.15212530238,2220.31044341836,2571.02295024423,2940.60405876672,3518.89971428337,4259.64645707383,4070.2137142471,4602.59167365765,4653.5943879069,4929.64160910528,4445.60064830945,4317.81309556394,3805.68400915465,3832.81850898167,3739.15308820695,3491.19257785723,3438.71589914992,3093.87847282169,3573.16517336392
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,23598028787.2276,24597064951.833,26628622841.5012,29296102550.5008,32503316396.8468,36710752409.3031,42086845764.9417,50218667613.3443,66663183436.4239,101622370804.827,118246381154.351,145958393205.411,168917775632.243,181557075440.88,226457231881.287,271186544669.772,264651601025.842,303545664155.388,341133632121.368,361164331884.065,393775828422.891,442523332886.192,386997924511.899,355278167767.407,357270764208.767,502613251245.174,260425430160.434,286788235839.071,294463450736.847,315699911727.224,367911381246.365,424486012298.118,448650389273.286,457187284352.988,497322339962.513,527700459576.687,533950849108.39,519901660839.77,567773668218.646,674691510453.776,796901240478.938,929713994498.686,1134590698813.64,1399622302178.81,1362253652842.05,1570449574113.68,1616502362940.49,1743925756387.3,1601616671797.45,1586866949200.36,1425098824296.59,1460438760213.79,1448152101336.06,1374528444174.12,1376425284814.72,1258548859986.87,1475707612624.83
